Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot70,"mighty_condor",35,Completed,"Primorksy 46","Primorksy 46: Objective #5","2","23:48:26","23:50:00",
Bot70,"mighty_condor",35,Completed,"Primorksy 46","Primorksy 46: Objective #2","1","23:50:05","23:50:24",
Bot70,"mighty_condor",35,Completed,"Primorksy 46","Primorksy 46: Objective #8","1","23:50:29","23:53:02",
Bot70,"mighty_condor",35,Completed,"Primorksy 46","Primorksy 46: Objective #3","1","23:53:08","23:53:57",
Bot70,"mighty_condor",35,Active,"Primorsky Locked Apartment","Primorsky Locked Apartment: Objective #2","1","23:54:02","N/A",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #6","1","23:44:57","23:44:57",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #7","1","23:45:02","23:45:07",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #5","1","23:45:12","23:45:31",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #4","1","23:45:36","23:45:50",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #8","1","23:45:55","23:46:15",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #3","1","23:46:21","23:46:37",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #1","1","23:46:42","23:47:32",
Bot71,"CheekiBreeki",33,Completed,"Nikitskaya 6","Nikitskaya 6: Objective #2","1","23:47:37","23:47:58",
Bot71,"CheekiBreeki",33,Completed,"Theater Hideout","Theater Hideout: Objective #1","1","23:48:03","23:49:14",
Bot71,"CheekiBreeki",33,Completed,"Convoy","Convoy: Objective #1","3","23:49:20","23:50:10",
Bot71,"CheekiBreeki",33,Completed,"Convoy","Convoy: Objective #2","2","23:50:15","23:50:39",
Bot71,"CheekiBreeki",33,Completed,"Primorksy 46","Primorksy 46: Objective #7","1","23:50:44","23:51:31",
Bot71,"CheekiBreeki",33,Completed,"Primorksy 46","Primorksy 46: Objective #1","1","23:51:36","23:51:57",
Bot71,"CheekiBreeki",33,Completed,"Primorksy 46","Primorksy 46: Objective #3","1","23:52:02","23:52:31",
Bot71,"CheekiBreeki",33,Completed,"Primorksy 46","Primorksy 46: Objective #2","1","23:52:36","23:52:50",
Bot71,"CheekiBreeki",33,Pending,"Primorksy 46","Primorksy 46: Objective #8","1","23:52:55","N/A",
Bot71,"CheekiBreeki",33,Active,"Primorksy 46","Primorksy 46: Objective #6","1","23:54:13","N/A",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #4","1","23:50:53","23:52:05",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #3","1","23:52:10","23:52:14",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #5","1","23:52:19","23:52:44",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #6","1","23:52:49","23:53:02",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #2","1","23:53:07","23:53:33",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Garage","Lexos Garage: Objective #1","1","23:53:39","23:53:49",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Center","Lexos Center: Objective #4","1","23:53:54","23:54:00",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Center","Lexos Center: Objective #1","1","23:54:05","23:54:19",
Bot74,"Юрий Рыло (MrSarkasm)",1,Completed,"Lexos Center","Lexos Center: Objective #2","1","23:54:24","23:54:45",
Bot74,"Юрий Рыло (MrSarkasm)",1,Pending,"Lexos Center","Lexos Center: Objective #3","1","23:54:50","N/A",
Bot76,"Андрей Мятый (Zersus)",1,Pending,"Pharmancy #2","Pharmancy #2: Objective #2","1","23:53:26","N/A",
Bot76,"Андрей Мятый (Zersus)",1,Completed,"Pharmancy #2","Pharmancy #2: Objective #1","1","23:53:48","23:54:27",
Bot76,"Андрей Мятый (Zersus)",1,Active,"Malevicha 2","Malevicha 2: Objective #2","1","23:54:39","N/A",
Bot77,"T90Commander",33,Active,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #5","1","23:54:51","N/A",
