Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot71,"Ngst",30,Failed,"Chumming","Zone place_skier_12_1","1","23:44:48","00:10:57",
Bot71,"Ngst",30,Failed,"Big Sale","Zone place_SALE_03_AVOKADO","1","23:45:10","00:10:57",
Bot71,"Ngst",30,Failed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","23:45:30","00:10:57",
Bot71,"Ngst",30,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","23:45:52","00:10:57",
Bot71,"Ngst",30,Failed,"Big Sale","Zone place_SALE_03_DINO","1","23:46:12","00:10:57",
Bot90,"SamSWAT",23,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","23:43:05","23:43:09",
Bot90,"SamSWAT",23,Completed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","23:43:14","23:43:40",
Bot90,"SamSWAT",23,Completed,"Big Sale","Zone place_SALE_03_DINO","1","23:43:45","23:44:37",
Bot90,"SamSWAT",23,Completed,"Big Sale","Zone place_SALE_03_TREND","1","23:44:42","23:46:11",
Bot90,"SamSWAT",23,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","23:46:16","23:46:18",
Bot91,"nidhoeggr",7,Failed,"Safe Room Area","Safe Room Area: Objective #2","1","23:43:13","23:46:46",
Bot102,"Maxwell the cat",4,Failed,"OLI Showroom West","OLI Showroom West: Objective #7","1","23:57:24","23:57:37",
Bot104,"ThatGuyXIV",47,Completed,"DOM","DOM: Objective #5","1","00:00:38","00:03:27",
Bot104,"ThatGuyXIV",47,Completed,"DOM","DOM: Objective #1","1","00:03:32","00:03:50",
Bot104,"ThatGuyXIV",47,Completed,"DOM","DOM: Objective #4","1","00:03:55","00:04:03",
Bot104,"ThatGuyXIV",47,Completed,"DOM","DOM: Objective #3","1","00:04:08","00:04:13",
Bot104,"ThatGuyXIV",47,Completed,"DOM","DOM: Objective #2","1","00:04:18","00:04:27",
Bot104,"ThatGuyXIV",47,Failed,"ULTRA Medical Storage","ULTRA Medical Storage: Objective #1","1","00:04:32","00:06:45",
Bot105,"Дэнчик Бухгалтер (Hubert)",1,Completed,"Goshan North Office","Goshan North Office: Objective #2","1","00:01:48","00:03:08",
Bot105,"Дэнчик Бухгалтер (Hubert)",1,Completed,"Goshan North Office","Goshan North Office: Objective #1","3","00:03:13","00:04:11",
Bot105,"Дэнчик Бухгалтер (Hubert)",1,Failed,"IDEA Registers","IDEA Registers: Objective #1","1","00:04:16","00:10:25",
Bot109,"Трифон Ортопед (ChazLTK)",1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #6","1","00:03:24","00:05:00",
Bot108,"MacrossMX7167",8,Failed,"KIBA Investigate","KIBA Investigate: Objective #1","1","00:03:28","00:07:46",
Bot107,"DevilFlippy",52,Failed,"Techlight","Techlight: Objective #1","3","00:03:39","00:07:43",
Bot107,"DevilFlippy",52,Completed,"Techlight","Techlight: Objective #2","3","00:04:28","00:06:10",
Bot107,"DevilFlippy",52,Failed,"TEXHO","TEXHO: Objective #2","1","00:06:16","00:07:43",
Bot110,"Paulov",60,Failed,"KIBA Investigate","KIBA Investigate: Objective #1","2","00:05:36","00:10:59",
Bot110,"Paulov",60,Completed,"Generic","Generic: Objective #1","1","00:06:19","00:06:19",
Bot110,"Paulov",60,Completed,"Generic","Generic: Objective #2","1","00:06:24","00:07:15",
Bot110,"Paulov",60,Completed,"Generic","Generic: Objective #3","1","00:07:21","00:07:28",
Bot110,"Paulov",60,Completed,"KIBA","KIBA: Objective #1","5","00:07:33","00:09:26",
Bot110,"Paulov",60,Completed,"Parking Main Stairs","Parking Main Stairs: Objective #1","1","00:09:31","00:09:38",
Bot110,"Paulov",60,Completed,"Parking Main Stairs","Parking Main Stairs: Objective #2","1","00:09:43","00:09:48",
Bot110,"Paulov",60,Completed,"DOM","DOM: Objective #3","1","00:09:54","00:10:35",
Bot110,"Paulov",60,Completed,"DOM","DOM: Objective #1","1","00:10:40","00:10:45",
Bot110,"Paulov",60,Failed,"DOM","DOM: Objective #5","1","00:10:51","00:10:59",
Bot114,"Вовчик Лещ (CheekiBreeki)",1,Pending,"Goshan Loading Corridor Stairs Bottom","Goshan Loading Corridor Stairs Bottom: Objective #1","1","00:10:07","N/A",
