Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot16,"Crow",35,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","01:48:52","01:50:48",
Bot16,"Crow",35,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","01:50:53","01:51:10",
Bot16,"Crow",35,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","01:51:15","01:52:11",
Bot16,"Crow",35,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","01:52:16","01:53:20",
Bot16,"Crow",35,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","01:53:25","01:53:35",
Bot16,"Crow",35,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","01:53:40","01:54:03",
Bot16,"Crow",35,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","01:54:08","01:54:18",
Bot16,"Crow",35,Failed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","01:54:23","01:54:23",
Bot16,"Crow",35,Pending,"Sawmill Warehouse","Sawmill Warehouse: Objective #1","1","01:54:28","N/A",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","01:48:39","01:50:59",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","01:51:04","01:51:53",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","01:51:58","01:53:12",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","01:53:17","01:55:57",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","01:56:02","01:56:26",
Bot31,"Эраст Цинк (snapple)",1,Completed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","01:56:31","01:58:29",
Bot31,"Эраст Цинк (snapple)",1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","01:58:34","02:01:48",
Bot31,"Эраст Цинк (snapple)",1,Active,"USEC Camp North","USEC Camp North: Objective #3","1","02:01:53","N/A",
Bot35,"Шурик Херпроссы (GopnikWarrior)",1,Active,"USEC Camp South","USEC Camp South: Objective #3","1","02:05:43","N/A",
